2024-02-11 17:01:16,263: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:16[0m
2024-02-11 17:01:16,263: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-11 17:01:16,263: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:16,264: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:16,264: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-11 17:01:16,264: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:16,265: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:16,267: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:16,268: root: INFO: Current backtesting datetime 2020-02-05 16:00:00-05:00
2024-02-11 17:01:16,268: root: INFO: Current backtesting datetime 2020-02-06 09:30:00-05:00
2024-02-11 17:01:16,270: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:16[0m
2024-02-11 17:01:16,270: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:16,271: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:16,705: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:16[0m
2024-02-11 17:01:16,706: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-11 17:01:16,706: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:16,707: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:16,707: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-11 17:01:16,707: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:16,708: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:16,709: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
